Mail on Sunday (London),Sunday Business Post,The Herald (Ireland),The Irish Times,dail
0.9175,0.870404984423676,0.8486891385767791,0.9241666666666667,0.8533333333333334
0.9117171717171718,0.88,0.8312684365781713,0.9039655172413794,0.8815325670498085
0.8882797202797202,0.8933333333333333,0.8958536585365854,0.887394366197183,
0.9252287581699347,0.9545310015898253,0.8998540145985402,0.9296,0.8620529801324505
0.9218897637795276,0.9331764705882354,0.9000000000000001,0.9048442211055276,0.893909090909091
0.9059602649006622,0.8815859030837007,0.8938983050847458,0.8964102564102564,0.905904761904762
0.9396891191709845,0.909281045751634,0.8634825870646766,0.9238787878787879,0.9333333333333332
0.88,0.9085714285714287,0.9085454545454545,0.901496598639456,0.8378947368421055
0.856,0.8750822669104203,0.9347826086956522,0.8967558528428093,0.8831746031746032
0.7661538461538461,0.8563941769316908,0.9046085011185683,0.9129965397923877,0.8540942928039703
0.9208921933085502,0.9453333333333331,0.8859574468085106,0.9020879120879122,0.8508108108108111
0.8930769230769232,0.9026491994177583,0.9237813884785819,0.9234382566585956,
,0.8986142709410548,0.9077248677248677,0.9050728862973761,0.8601904761904763
0.8981902552204176,0.9049954586739328,0.8949790794979081,0.9151445086705202,0.8546268656716419
0.9047925033467202,0.8984210526315789,0.8685844748858446,0.89147261663286,0.8694252873563216
0.912079207920792,0.880551724137931,0.8934015345268542,0.9087764489420422,0.8694252873563216
0.8400000000000002,0.8946572934973638,0.8683333333333333,0.9017057569296376,0.8056842105263159
0.9001360544217687,0.8766721044045679,0.8931428571428571,0.9244720496894411,0.7547826086956523
0.852202166064982,0.8778531073446327,0.9344836601307192,0.9181308411214953,0.8777142857142857
0.8478571428571426,0.9131757451181911,0.8798418972332016,0.9283176312247645,0.8777142857142857
0.9026666666666667,0.8820512820512822,0.9023153692614772,0.9081904761904763,0.9186013986013984
0.9323076923076924,0.8795910780669144,0.8904136253041364,0.9182881597717547,0.9002439024390243
0.8597530864197532,0.8975590020229265,0.8859541984732825,0.8937651821862348,0.8420338983050849
0.906120218579235,0.8947991543340381,0.9163636363636364,0.8964197530864195,0.8901587301587301
0.9566666666666666,0.9106370370370371,0.8896314496314496,0.886269744835966,0.8901587301587301
0.9096470588235295,0.9027539503386004,0.8918750000000001,0.8961495327102803,0.8537728937728937
0.8987192118226602,0.873673469387755,0.8948736462093863,0.8957917570498917,0.8537728937728937
0.8653763440860217,0.8958564814814816,0.9163720930232557,0.912191235059761,0.9123809523809525
0.8431683168316831,0.8876236820762369,0.8610762331838566,0.8955932203389828,0.8829460580912863
0.9052631578947368,0.8907549668874172,0.9302164502164499,0.9153705010585744,0.8829460580912863
,0.875115681233933,0.9058156028368793,0.881637426900585,0.8649496981891349
0.8640000000000001,0.937967032967033,0.8526495726495725,0.9257269700332965,0.8649496981891349
0.8840074211502783,0.8761731207289295,0.8919183673469389,0.8715384615384614,0.8973262032085562
0.9122314049586777,0.9051982378854625,0.898469387755102,0.9071274961597542,0.848842105263158
0.9168127490039841,0.8937674418604652,0.8726934984520124,0.8803131991051454,0.8630167597765361
0.9394594594594593,0.8825000000000001,0.9083408071748876,0.8808097165991903,0.8729113924050634
0.9109859154929576,0.8704723885562209,0.8935757575757576,0.9345945945945947,0.9165048543689319
,0.8043844856661043,0.8875675675675675,0.9199413489736071,0.8619797979797981
0.9098013245033112,0.9107896924355776,0.9174276527331191,0.8859130434782608,0.8693333333333335
0.9129729729729726,0.8964071856287427,0.9080968858131487,0.8938281250000001,
,0.8588095238095239,0.8731818181818182,0.9056164383561643,
0.9314792899408283,0.8980359028511088,0.9089898989898991,0.8966191446028513,
